rating,code,nine_forreturn,name,nine_forPE,title,agency,eight_forreturn,eight_forPE,num,date,ratchange
买入,002594.SZ,1.57,比亚迪,36.2,公司2018年业绩快报点评：业绩快报基本符合预期，产品矩阵有望继续完善,新时代,1.04,54.6,维持,2019-02-27T09:56:50,维持
增持,300429.SZ,0.81,强力新材,39.54,年报符合预期，关注OLED业务进展,华泰证券,0.55,58.3,维持,2019-02-27T10:01:39,维持
买入,300073.SZ,0.91,当升科技,34.4,扣非净利翻倍略超预期，四季度盈利能力再创新高,平安证券,0.7,44.7,维持,2019-02-27T10:10:13,维持
买入,002727.SZ,1.14,一心堂,20.16,业绩基本符合预期，省外市场持续扩张,财富证券,,,维持,2019-02-27T10:11:33,维持
买入,600055.SH,0.38,万东医疗,31,深度报告：顺政策春风而上，展医学影像之翼,国元证券,0.28,43,维持,2019-02-27T10:12:23,维持
买入,002024.SZ,0.26,苏宁易购,45.78,动态跟踪：收购万达百货完善全场景布局，成立快消集团加速供应链深度融合,国海证券,1.38,8.69,维持,2019-02-27T10:13:23,维持
买入,002531.SZ,0.369,天顺风能,14.5,快报业绩基本平稳，盈利能力有望回升,中银国际,0.276,19.4,维持,2019-02-27T10:14:41,维持
买入,300388.SZ,0.81,国祯环保,12.6,营收业绩双增长，经营数据表现亮眼,东吴证券,0.53,19.1,维持,2019-02-27T10:16:07,维持
买入,300316.SZ,0.58,晶盛机电,24.5,业绩继续高速增长，或将迎来新一轮扩产潮,华金证券,0.46,31,维持,2019-02-27T10:18:41,维持
买入,002531.SZ,0.37,天顺风能,14.44,吊装起量，盈利回升,东吴证券,0.28,19.37,维持,2019-02-27T10:22:32,维持
买入,002597.SZ,1.95,金禾实业,9,多因素影响致收入利润同比下滑，业绩低于预期,申万宏源,1.65,11,维持,2019-02-27T10:42:23,维持
买入,300601.SZ,1.04,康泰生物,37.13,2018年业绩快报点评：行业正逐步恢复，重磅产品研发进展值得期待,西南证券,0.72,53.82,维持,2019-02-27T10:51:40,维持
增持,002463.SZ,0.42,沪电股份,28,营收稳增，盈利能力大幅提升,国联证券,0.33,35,维持,2019-02-27T10:55:10,维持
买入,002531.SZ,0.39,天顺风能,13.5,风塔龙头业绩基本符合预期，看好公司单吨毛利持续改善,国盛证券,0.28,19.3,维持,2019-02-27T10:56:12,维持
买入,000425.SZ,0.41,徐工机械,10,徐工机械：厚积薄发的工程机械王者,太平洋,0.27,14,维持,2019-02-27T10:58:42,维持
买入,002815.SZ,0.88,崇达技术,19,2018年业绩快报：总体保持稳健增长，增速略低于预期,国信证券,0.68,25.1,维持,2019-02-27T11:13:22,维持
买入,002468.SZ,1.37,申通快递,16.4,单量增速拐点稳固，看好估值继续修复！,天风证券,1.34,16.77,维持,2019-02-27T11:13:40,维持
买入,002120.SZ,1.49,韵达股份,23.31,增长与业绩交织，继续加码龙头快递！,天风证券,1.55,22.32,调高,2019-02-27T11:14:56,调高
买入,600570.SH,1.31,恒生电子,52.95,签约一体化投资交易平台，“强者更强”逻辑逐步兑现,东北证券,1.02,68.19,维持,2019-02-27T11:25:46,维持
增持,600183.SH,0.52,生益科技,23.11,覆铜板龙头产能稳步投放，通信等领域需求具好转迹象,东北证券,0.44,27.47,首次,2019-02-27T13:11:57,首次
买入,002007.SZ,1.53,华兰生物,24.1,2018年年报点评：业绩略超预期，四价苗完成目标,国信证券,1.22,30.2,维持,2019-02-27T13:12:18,维持
增持,300034.SZ,0.3,钢研高纳,,业绩快报点评：净利润同比增长84.5%，业绩略超预期,东莞证券,0.24,,维持,2019-02-27T13:15:38,维持
买入,002032.SZ,2.44,苏泊尔,24,2018业绩略超预期，2019更加值得期待,申万宏源,2,30,维持,2019-02-27T13:16:01,维持
买入,002202.SZ,1.053,金风科技,14,收入兑现快速增长，毛利率静待企稳回升,群益证券,0.904,16.31,,2019-02-27T13:17:02,
增持,002768.SZ,1.57,国恩股份,16,各业务开拓顺利，业绩略超预期,申万宏源,1.16,22,维持,2019-02-27T13:17:42,维持
买入,002007.SZ,1.51,华兰生物,24,血制品拐点向上，流感疫苗需求旺盛,太平洋,1.23,30,维持,2019-02-27T13:19:00,维持
买入,300122.SZ,1.87,智飞生物,33,业绩符合预期，管线价值仍存巨大预期差,太平洋,0.91,,维持,2019-02-27T13:20:49,维持
增持,002594.SZ,1.33,比亚迪,43,业绩符合预期，新车周期持续,西南证券,1.02,55,维持,2019-02-27T13:21:50,维持
增持,601966.SH,1.21,玲珑轮胎,13,业绩符合预期，稳健成长的民族轮胎龙头,申万宏源,1.05,15,维持,2019-02-27T13:23:08,维持
买入,002027.SZ,0.38,分众传媒,19,主业营收增长良好，点位扩张致利润率承压,申万宏源,0.4,18,维持,2019-02-27T13:23:33,维持
买入,002007.SZ,1.48,华兰生物,32,疫苗放量业绩高增长，实施激励计划绑定利益,安信证券,1.22,,调高,2019-02-27T13:25:26,调高
买入,002475.SZ,0.89,立讯精密,23,2018年业绩成长超6成,群益证券,0.66,30.89,维持,2019-02-27T13:25:32,维持
增持,000708.SZ,1.24,大冶特钢,8.93,2018年年报点评：稳健经营高分红，资产注入有看点,太平洋,,,首次,2019-02-27T13:26:22,首次
买入,300251.SZ,0.29,光线传媒,30,电视剧业务大幅增长，出售新丽传媒股权贡献主要利润,中银国际,0.48,18,维持,2019-02-27T13:26:29,维持
买入,002745.SZ,0.82,木林森,19,年报业绩偏下限，2019年有望迎来拐点,太平洋,0.56,27.76,维持,2019-02-27T13:28:00,维持
增持,000961.SZ,1.01,中南建设,7.3,穿越周期系2：聚焦核心、积极变革,安信证券,0.52,14.2,维持,2019-02-27T13:30:38,维持
买入,300033.SZ,1.43,同花顺,53,2018年报点评：从现金流开始的经营拐点,华创证券,,,维持,2019-02-27T13:30:54,维持
买入,000671.SZ,1.24,阳光城,,新战略投资者入局，股东结构进一步优化,东方证券,0.83,9,维持,2019-02-27T14:03:22,维持
买入,603030.SH,0.66,全筑股份,10.6,成长性优异的住宅全装修细分龙头,国盛证券,0.5,13.8,维持,2019-02-27T14:05:18,维持
增持,002234.SZ,2.64,民和股份,10,2018年年报点评：禽链景气度高涨，公司业绩大增,光大证券,2.64,10,维持,2019-02-27T14:09:25,维持
买入,002179.SZ,1.47,中航光电,29,净利润增长超预告上限，国际业务增长超预期，5G、新能源等民品迎发展机遇,华金证券,1.21,34.7,维持,2019-02-27T14:47:59,维持
买入,002916.SZ,3.55,深南电路,33.99,深南电路点评报告：5G商用进程加快，受益基站建设提速,浙商证券,2.49,48.5,维持,2019-02-27T14:48:13,维持
买入,002508.SZ,1.72,老板电器,15,2018年业绩快报点评：费用投入加大短期业绩承压，静待行业景气度回升,申万宏源,1.56,16,维持,2019-02-27T14:50:15,维持
买入,002081.SZ,0.99,金螳螂,10.62,装修板块龙头业绩稳健增长，信用环境好转或助推公司业绩持续提升,天风证券,0.8,13.2,维持,2019-02-27T14:50:20,维持
买入,002876.SZ,1.45,三利谱,32,2018年低点已过，2019年鸿鹄高飞,中泰证券,0.34,135,维持,2019-02-27T14:50:54,维持
买入,002463.SZ,0.37,沪电股份,30,Q4营收和毛利率均创新高，单季净利润yoy+353%,申万宏源,0.32,35,维持,2019-02-27T14:51:08,维持
买入,300741.SZ,2.06,华宝股份,16.72,业绩符合预期，盈利能力继续提升,天风证券,1.94,17.73,维持,2019-02-27T14:53:10,维持
买入,002531.SZ,0.4,天顺风能,13,业绩符合预期，四季度业绩同环比增长,中泰证券,0.28,19.37,维持,2019-02-27T14:59:57,维持
买入,300073.SZ,0.98,当升科技,32,当升科技年报业绩快报点评：三元正极龙头，全年扣非后净利润增长109%,新时代,0.72,43,维持,2019-02-27T15:24:03,维持
增持,002727.SZ,1.12,一心堂,21,业绩增长稳健，2019年开店有望提速,平安证券,,,维持,2019-02-27T15:26:59,维持
买入,002531.SZ,0.44,天顺风能,12.1,2018年业绩快报点评：季度营收大增超四成，持续扩产成长性可期,国信证券,0.28,19.4,维持,2019-02-27T15:27:18,维持
买入,002179.SZ,1.52,中航光电,28,业绩符合预期，国际业务助力公司发展,东北证券,1.18,35,维持,2019-02-27T15:30:11,维持
增持,300073.SZ,0.97,当升科技,32.2,扣非净利翻倍增长，龙头优势逐步显,国盛证券,0.72,43.2,维持,2019-02-27T15:36:59,维持
增持,603131.SH,0.64,上海沪工,24.11,调研报告：焊接与切割设备龙头，布局军工业务值得期待,渤海证券,0.32,48.63,,2019-02-27T15:41:52,
买入,002202.SZ,1.11,金风科技,13,"高订单保障市占率提升,高研发提升全球竞争力",申万宏源,0.89,16,维持,2019-02-27T15:43:46,维持
买入,300073.SZ,1.09,当升科技,26,点评报告：产能快速提升，业绩略超预期,广证恒生,0.86,32.57,调高,2019-02-27T15:44:31,调高
买入,002078.SZ,0.83,太阳纸业,8.92,业绩符合预期，短期关注春季提价,东吴证券,0.86,8.57,维持,2019-02-27T15:45:52,维持
买入,002851.SZ,1.02,麦格米特,23,快报业绩超预计上限，多极增长穿越周期,太平洋,0.65,36,维持,2019-02-27T15:47:17,维持
买入,600183.SH,0.54,生益科技,22.15,生益科技2019年跟踪点评：新产能即将投放，全年稳步增长,浙商证券,0.47,25.3,维持,2019-02-27T16:06:35,维持
买入,002352.SZ,1.14,顺丰控股,32,新业务带动收入持续高增长,申万宏源,1.03,36,维持,2019-02-27T16:08:50,维持
增持,300258.SZ,0.86,精锻科技,16,2018年业绩快报点评：业绩符合预期，行业承压Q4增速放缓,国海证券,0.72,19,维持,2019-02-26T07:03:56,维持
买入,000550.SZ,1.08,江铃汽车,15.2,福特在华实现反转的排头兵,国盛证券,0.11,149.4,首次,2019-02-26T08:20:59,首次
增持,300196.SZ,0.77,长海股份,13,业绩符合预期，原纱成本下降有望带动业绩稳步上涨,中泰证券,0.62,16,,2019-02-26T08:23:42,
买入,603179.SH,1.49,新泉股份,12.49,跨过行业至暗时刻，迎接新增长时代来临,太平洋,,,维持,2019-02-26T08:36:17,维持
增持,002242.SZ,1.07,九阳股份,16,2018年业绩快报点评：收入重回增长轨道,光大证券,0.98,18,维持,2019-02-26T09:38:31,维持
增持,600785.SH,0.7,新华百货,25,2018年年报点评：业绩低于预期，购物中心短板补齐,光大证券,,,维持,2019-02-26T10:02:08,维持
买入,600219.SH,0.22,南山铝业,11.1,切入宝马全球供应链体系，高端制造成长可期,财通证券,0.18,13.9,维持,2019-02-26T10:15:47,维持
买入,002020.SZ,0.64,京新药业,14.43,利润端高速增长，研发投入加大,财富证券,0.51,18.06,维持,2019-02-26T10:16:03,维持
买入,603179.SH,1.55,新泉股份,15,业绩短期承压符合预期 订单集中落地保障19年增长,天风证券,1.55,,维持,2019-02-26T10:18:44,维持
增持,601139.SH,0.4,深圳燃气,15,深度报告：需求端稳增长，LNG接收站提高业绩弹性,东莞证券,0.33,18,维持,2019-02-26T10:21:43,维持
增持,603886.SH,1.25,元祖股份,17.39,深度报告：门店增加+团购开发，助力业绩稳定增长,国海证券,1.07,20.44,维持,2019-02-26T11:29:18,维持
增持,300398.SZ,0.91,飞凯材料,20,18Q4需求低迷成本增加致业绩环比下滑较大，19Q1改善明显,申万宏源,,,维持,2019-02-26T13:07:42,维持
买入,603214.SH,1.56,爱婴室,26.29,中小盘信息更新：股权激励彰显公司信心，母婴零售龙头稳步成长,新时代,1.22,33.61,维持,2019-02-26T13:09:19,维持
买入,002734.SZ,0.96,利民股份,10,公司首次覆盖报告：保护性杀菌剂龙头，内生外延步入高速发展通道,新时代,0.68,15,首次,2019-02-26T13:10:54,首次
增持,300258.SZ,0.8,精锻科技,17,业绩快报点评：Q4业绩放缓，公司订单获取能力强，成长性仍可期,渤海证券,0.72,18.68,维持,2019-02-26T13:15:53,维持
增持,002064.SZ,0.34,华峰氨纶,14,华峰氨纶业绩快报点评：重庆基地成本优势显著，业绩逆势两位数增长,中信建投,0.27,17.72,维持,2019-02-26T13:25:17,维持
买入,300427.SZ,0.8,红相股份,15.5,电力轨交景气度改善，军工电子快速增长,安信证券,0.65,18.9,首次,2019-02-26T13:26:58,首次
买入,603826.SH,0.55,坤彩科技,32,产品量价齐升带来业绩增长，高端钛白粉项目接力远期成长,太平洋,,,维持,2019-02-26T13:27:07,维持
买入,300463.SZ,0.98,迈克生物,18.84,业绩稳健增长，产品结构持续优化,天风证券,0.79,23.17,维持,2019-02-26T13:27:38,维持
买入,002258.SZ,1.263,利尔化学,13,业绩稳健增长，广安利尔拟建新生产线再拓展草铵膦产业链,中信建投,,,维持,2019-02-26T13:37:21,维持
买入,300014.SZ,0.83,亿纬锂能,30,重大事项点评：定增加速锂电池产能建设，软包电池即将为戴姆勒供货,华创证券,0.65,,维持,2019-02-26T14:10:46,维持
,002951.SZ,,金时科技,,新股询价报告：金时科技,华鑫证券,,,,2019-02-26T14:53:25,
买入,300398.SZ,0.838,飞凯材料,21.5,业绩符合预期，内生 外延良性发展,中银国际,,,维持,2019-02-26T15:37:34,维持
买入,603214.SH,1.6,爱婴室,33,股权激励绑定利益，业绩目标彰显信心,安信证券,1.23,,维持,2019-02-26T16:04:26,维持
买入,002064.SZ,0.36,华峰氨纶,13,点评报告：业绩快报符合预期，氨纶价格接近历史低点,浙商证券,0.26,18.06,维持,2019-02-26T16:06:44,维持
增持,002020.SZ,0.56,京新药业,16.61,业绩高于预期，看好长期发展,国联证券,0.51,18.06,维持,2019-02-26T17:59:26,维持
买入,300398.SZ,0.82,飞凯材料,21.97,全年业绩同增239%，期待后续电子化学材料发力,财富证券,,,维持,2019-02-26T18:55:09,维持
买入,600507.SH,1.73,方大特钢,7.68,现金流充裕，延续高比例分红,财富证券,,,首次,2019-02-26T18:56:18,首次
买入,600803.SH,1.33,新奥股份,8.1,正在向天然气产业链转型的低估值标的,华金证券,1.11,9.7,首次,2019-02-26T19:12:57,首次
增持,002242.SZ,1.12,九阳股份,15.42,Q4表现超预期，渠道调整效果显现,天风证券,0.98,17.57,维持,2019-02-26T19:15:49,维持
买入,002258.SZ,1.44,利尔化学,11.3,广安基地开始放量，二期项目公布，19年值得期待,天风证券,,,维持,2019-02-26T19:30:32,维持
买入,002582.SZ,0.36,好想你,25,业绩预告点评：百草味经营亮眼，2019年融合有望推进,国海证券,0.25,36.28,维持,2019-02-26T21:51:56,维持
买入,002463.SZ,0.43,沪电股份,27.4,盈利能力高位稳定，5G建设带动通讯板龙头持续高增长,东吴证券,0.33,35.4,维持,2019-02-26T08:04:16,维持
买入,002035.SZ,0.88,华帝股份,12.4,18年Q4增速放缓，关注后续新品发力和渠道精细化,天风证券,0.78,13.9,维持,2019-02-26T08:11:48,维持
买入,300284.SZ,0.91,苏交科,12,净利增速略超预期，目前估值已极具吸引力,天风证券,0.74,15,维持,2019-02-26T08:13:37,维持
买入,002727.SZ,1.17,一心堂,19.35,详实年报窥见公司发展，省外扩张稳步推进,天风证券,,,维持,2019-02-26T08:14:29,维持
买入,002157.SZ,1.3,正邦科技,8.46,养殖产能布局分散，预计未来出栏高增长！,天风证券,0.08,140.86,维持,2019-02-26T08:15:26,维持
买入,600887.SH,1.17,伊利股份,25,稳固国内市场与走出去相结合，平台化趋势明确,天风证券,1.02,26.02,维持,2019-02-26T08:15:47,维持
买入,300284.SZ,0.94,苏交科,12,18年业绩增长31%超预期，设计龙头成长性优异,国盛证券,0.75,15,维持,2019-02-26T08:16:38,维持
买入,002916.SZ,3.61,深南电路,21,PCB行业风向标，净利润增长56%,国盛证券,2.49,30.4,维持,2019-02-26T08:16:39,维持
买入,601877.SH,2.07,正泰电器,12.5,低压电器稳居龙头，户用光伏再迎成长,国盛证券,1.63,15.8,首次,2019-02-26T08:19:12,首次
买入,002812.SZ,1.77,恩捷股份,30.8,行业快速出清，隔膜龙头锋芒尽显,国盛证券,1.13,48.5,首次,2019-02-26T08:19:12,首次
买入,002191.SZ,0.56,劲嘉股份,18,短期调整不改基本面向上趋势,国盛证券,0.49,20.6,维持,2019-02-26T08:20:14,维持
增持,300144.SZ,0.91,宋城演艺,24,18年业绩快报点评：全年业绩符合预告区间，看好公司长期发展,国盛证券,0.89,24.7,维持,2019-02-26T08:21:06,维持
买入,002436.SZ,0.19,兴森科技,23.9,IC载板突破，公司进入半导体赛道,国盛证券,0.14,31.1,维持,2019-02-26T08:21:57,维持
买入,002271.SZ,1.27,东方雨虹,14.9,收入增长加速，组织架构调整寻求模式变革,国盛证券,1.01,18.7,维持,2019-02-26T08:23:33,维持
买入,300122.SZ,1.77,智飞生物,23.95,符合预期、稳健快速增长，看好2019年HPV疫苗继续放量,中泰证券,0.91,46.68,维持,2019-02-26T08:25:11,维持
买入,600196.SH,1.33,复星医药,19.98,国产首个生物类似药——利妥昔单抗获批上市，意义重大,中泰证券,1.04,25.44,维持,2019-02-26T08:25:58,维持
增持,002271.SZ,1.35,东方雨虹,14.07,Q4单季收入加速，2019迈入稳健增长新阶段,中泰证券,1.01,18.73,维持,2019-02-26T08:27:29,维持
